Datetime,Hour,DayOfWeek,DayOfMonth,Month,temperature(degC),point_de_rosee(degC),humidite(%),precipitations(mm),neige(mm),vent_direction(deg),vent_moyen(km/h),rafale_vent_max(km/h),pression(hPa),ensoleillement(h),2R-P01,VL-P01,PL-P01,2R-P10,VL-P10,PL-P10,2R-P12,VL-P12,PL-P12,2R-P13,VL-P13,PL-P13,2R-P14,VL-P14,PL-P14,2R-P17,VL-P17,PL-P17,2R-P18,VL-P18,PL-P18,2R-P19,VL-P19,PL-P19,2R-P02,VL-P02,PL-P02,2R-P20,VL-P20,PL-P20,2R-P21,VL-P21,PL-P21,2R-P23,VL-P23,PL-P23,2R-P24,VL-P24,PL-P24,2R-P25,VL-P25,PL-P25,2R-P26,VL-P26,PL-P26,2R-P03,VL-P03,PL-P03,2R-P04,VL-P04,PL-P04,2R-P05,VL-P05,PL-P05,2R-P06,VL-P06,PL-P06,2R-P08,VL-P08,PL-P08,2R-P09,VL-P09,PL-P09
2022-10-06 01:00:00,1,3,6,10,17.5,15.8,90.0,0.0,0.0,0.0,0.0,11.1,1029.2,,1,8,1,0,0,0,2,0,0,1,7,0,0,0,0,1,34,0,1,3,0,0,1,0,1,11,0,0,0,0,0,2,0,1,3,0,0,4,0,0,1,0,2,4,0,1,21,1,0,30,0,0,4,0,2,25,1,0,0,0,2,11,0
2022-10-06 02:00:00,2,3,6,10,17.5,16.0,91.0,0.0,0.0,200.0,3.6,11.1,1029.0,,3,10,0,0,0,0,1,0,0,2,7,1,0,0,0,0,28,0,0,2,0,0,3,0,3,3,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,9,0,2,10,0,1,27,2,0,7,0,2,12,0,0,0,0,1,10,0
2022-10-06 03:00:00,3,3,6,10,17.3,16.0,92.0,0.0,0.0,360.0,14.8,24.0,1029.1,,0,8,1,0,0,0,0,0,0,1,3,0,0,0,0,1,14,4,0,2,0,0,2,0,3,4,0,0,1,0,0,1,0,1,1,0,0,2,0,0,1,0,1,5,0,1,12,1,0,13,0,0,3,0,0,12,0,0,0,0,1,4,0
2022-10-06 04:00:00,4,3,6,10,16.8,15.8,94.0,0.0,0.0,10.0,16.6,25.9,1029.2,,2,7,1,0,0,0,1,0,0,1,1,0,0,0,0,1,25,2,0,2,0,1,1,0,0,3,0,0,0,0,0,1,0,0,7,2,0,2,0,0,0,0,0,9,0,0,18,2,3,27,3,0,4,0,6,19,6,0,4,0,0,4,0
2022-10-06 05:00:00,5,3,6,10,16.4,15.4,94.0,0.0,0.0,10.0,11.2,24.1,1029.6,,2,18,8,0,0,0,1,3,0,0,2,0,1,3,0,2,47,6,0,9,0,0,4,0,2,10,3,0,2,0,0,0,0,0,12,0,0,3,0,0,0,0,0,15,3,1,67,2,1,66,4,0,5,0,4,61,8,2,10,0,0,8,0
2022-10-06 06:00:00,6,3,6,10,15.4,13.9,91.0,0.0,0.0,20.0,14.8,24.0,1030.0,,6,128,41,0,0,2,0,3,1,0,10,4,0,5,2,3,100,15,4,28,7,1,4,1,3,12,5,0,2,0,0,1,0,2,28,0,0,17,0,2,3,2,4,58,7,3,217,8,11,272,16,1,10,1,12,211,46,2,8,2,4,23,0
2022-10-06 07:00:00,7,3,6,10,15.3,13.8,91.0,0.0,0.0,20.0,14.8,22.2,1030.4,,31,330,52,4,10,4,94,35,2,22,109,8,14,45,10,11,359,12,20,116,20,8,125,3,21,121,10,7,48,3,4,2,0,6,113,2,7,139,0,23,55,1,18,345,9,18,342,11,101,626,24,6,73,0,56,478,107,29,150,5,23,208,1
2022-10-06 08:00:00,8,3,6,10,15.2,13.7,91.0,0.0,0.0,30.0,16.6,20.4,1030.8,,50,382,51,28,56,13,145,70,4,31,178,10,13,71,9,21,449,15,58,179,12,1,114,0,37,166,12,8,40,4,8,1,1,4,219,3,4,203,1,70,91,4,22,434,12,22,372,10,55,762,31,4,110,1,76,644,102,54,176,16,44,289,7
2022-10-06 09:00:00,9,3,6,10,15.4,14.1,92.0,0.0,0.0,40.0,13.0,21.0,1031.0,,24,310,48,14,46,8,111,73,7,22,106,12,22,53,10,10,370,17,36,98,14,11,136,1,10,104,11,11,63,2,4,2,0,4,106,0,8,121,1,34,56,4,12,237,10,12,409,6,21,589,33,6,63,0,34,530,102,28,144,8,21,153,7
2022-10-06 10:00:00,10,3,6,10,16.3,14.7,90.0,0.0,0.0,40.0,11.2,14.8,1031.0,,14,206,42,7,14,5,47,29,4,13,61,9,6,25,7,15,377,7,12,66,15,0,41,2,15,68,11,1,14,2,2,6,0,6,108,0,2,57,0,12,20,4,12,164,11,6,273,6,14,455,17,2,73,0,20,431,90,15,83,16,10,95,5
2022-10-06 11:00:00,11,3,6,10,17.3,14.8,85.0,0.0,0.0,40.0,9.4,14.8,1030.8,,12,176,36,3,12,17,22,14,9,8,53,11,3,9,8,10,398,12,9,62,10,8,76,3,8,62,9,6,50,4,3,6,2,7,142,0,1,82,0,7,10,0,12,142,10,17,285,8,20,386,20,0,89,0,24,360,78,6,32,11,6,105,1
2022-10-06 12:00:00,12,3,6,10,18.3,15.4,83.0,0.0,0.0,40.0,9.4,17.0,1030.3,,14,226,36,2,18,6,37,25,1,7,61,8,5,20,6,14,409,8,22,86,15,5,72,1,18,67,14,8,32,2,4,4,2,6,159,4,5,103,0,14,9,2,24,304,12,6,298,6,22,461,12,8,177,1,39,442,64,8,52,6,13,132,1
2022-10-06 13:00:00,13,3,6,10,20.1,15.5,75.0,0.0,0.0,50.0,5.4,16.7,1029.6,,16,256,36,6,22,4,65,70,0,18,115,9,5,58,10,21,432,1,21,116,7,6,94,2,20,104,10,9,42,0,3,1,0,5,150,5,6,62,1,15,37,4,17,235,9,7,322,10,35,553,23,10,93,1,40,439,76,28,159,8,24,173,1
2022-10-06 14:00:00,14,3,6,10,20.3,15.3,73.0,0.0,0.0,50.0,5.4,16.7,1029.1,,11,172,28,4,10,6,34,18,1,10,63,11,4,27,9,17,427,10,8,73,14,12,60,0,10,69,12,6,37,0,3,7,3,2,80,1,5,52,0,7,38,4,13,140,9,6,290,4,18,391,19,3,99,2,27,392,68,8,56,10,11,113,3
2022-10-06 15:00:00,15,3,6,10,20.1,15.1,73.0,0.0,0.0,50.0,14.8,22.0,1028.6,,16,153,26,3,4,4,27,18,0,8,83,7,5,11,6,13,416,12,7,66,13,1,24,0,6,76,10,2,10,2,4,8,5,3,88,1,3,73,0,17,47,9,14,158,10,14,282,4,17,361,12,4,147,1,33,386,74,6,47,6,22,121,2
2022-10-06 16:00:00,16,3,6,10,19.8,15.0,74.0,0.0,0.0,20.0,13.0,20.4,1028.3,,17,211,32,2,4,0,39,17,0,14,116,14,3,15,6,24,383,4,11,82,16,2,51,0,6,91,5,11,36,1,2,7,5,4,208,0,1,109,0,16,76,15,11,241,8,11,249,8,35,442,14,9,244,1,50,533,60,4,29,2,10,143,1
2022-10-06 17:00:00,17,3,6,10,19.7,14.7,73.0,0.0,0.0,30.0,11.2,18.5,1028.0,,22,240,30,2,3,0,45,1,0,19,106,5,1,18,1,12,424,1,19,145,15,2,34,1,13,116,14,4,19,2,9,13,1,1,219,7,7,117,0,30,106,10,11,343,7,10,302,8,42,486,23,9,290,1,56,596,64,8,21,2,13,151,1
2022-10-06 18:00:00,18,3,6,10,18.8,14.7,77.0,0.0,0.0,30.0,5.4,17.0,1028.1,,26,228,27,2,3,0,39,7,0,12,101,5,4,3,1,10,463,7,33,117,2,5,33,1,15,85,11,4,34,0,3,12,0,3,193,0,6,93,0,22,88,7,27,289,11,12,269,6,26,522,15,14,219,0,78,642,60,7,15,0,16,129,2
2022-10-06 19:00:00,19,3,6,10,17.3,14.4,83.0,0.0,0.0,10.0,3.6,16.7,1028.1,,20,183,16,0,2,0,20,4,0,8,66,5,4,4,0,2,460,2,24,103,9,2,29,0,13,67,8,1,11,2,4,7,1,7,103,1,3,71,0,6,47,2,9,138,9,9,256,3,24,440,10,5,110,0,54,522,44,2,5,0,19,107,2
2022-10-06 20:00:00,20,3,6,10,16.0,14.2,89.0,0.0,0.0,40.0,7.6,14.8,1028.1,,10,100,7,0,2,0,8,0,0,8,52,2,1,4,0,11,277,1,10,54,3,0,23,0,8,44,9,1,7,0,2,6,0,6,80,3,4,33,0,5,22,2,4,92,5,7,186,4,14,325,8,2,80,2,38,328,24,2,2,0,11,77,0
2022-10-06 21:00:00,21,3,6,10,16.4,14.8,90.0,0.0,0.0,20.0,5.4,15.0,1027.7,,3,65,6,0,0,0,2,0,0,5,34,2,1,1,0,2,188,0,4,41,5,0,10,0,4,41,4,1,1,1,1,7,0,6,34,2,2,42,1,2,12,1,5,58,2,6,112,6,9,161,4,2,58,0,21,209,22,1,4,0,10,38,1
2022-10-06 22:00:00,22,3,6,10,16.8,14.3,85.0,0.0,0.0,20.0,7.6,5.5,1027.3,,2,55,3,0,0,0,3,2,2,6,29,0,0,1,0,5,156,0,6,26,2,3,9,0,7,19,3,1,0,1,1,3,0,0,31,2,2,30,0,1,12,2,1,44,2,5,116,1,10,155,4,3,52,0,12,192,12,0,2,0,4,53,0
2022-10-06 23:00:00,23,3,6,10,15.9,13.9,88.0,0.0,0.0,30.0,7.6,5.5,1026.8,,3,30,3,0,0,0,3,2,0,5,16,1,0,1,0,1,121,2,3,24,0,1,7,0,3,19,2,0,1,0,2,2,0,0,27,1,0,24,0,0,15,0,3,27,2,2,70,0,10,95,4,1,33,0,18,146,10,1,0,0,6,37,0
2022-10-07 00:00:00,0,4,7,10,15.3,13.8,91.0,0.0,0.0,30.0,5.4,9.0,1026.4,,3,19,0,0,0,0,1,0,0,2,7,0,0,0,0,0,68,0,3,10,1,0,2,0,2,13,2,0,1,0,0,1,1,0,16,0,0,8,0,0,3,2,1,7,2,2,34,0,3,52,1,2,21,0,4,74,4,0,0,0,2,21,0
2022-10-07 01:00:00,1,4,7,10,14.7,13.6,93.0,0.0,0.0,40.0,5.4,5.5,1026.1,,3,12,0,0,0,0,1,0,0,1,6,0,0,0,0,1,44,3,0,7,1,0,1,0,5,9,1,0,0,0,1,2,0,0,4,0,0,6,0,0,1,0,0,7,1,0,14,2,1,36,1,0,5,0,2,24,2,0,0,0,2,12,0
2022-10-07 02:00:00,2,4,7,10,14.2,13.2,94.0,0.0,0.0,50.0,3.6,5.5,1025.3,,1,10,3,0,0,0,4,0,0,1,2,0,0,0,0,2,41,0,0,5,0,0,1,0,2,5,0,0,0,0,0,0,0,0,7,2,0,3,0,0,1,1,0,7,2,2,18,0,0,20,1,1,6,0,0,22,2,0,0,0,2,3,0
2022-10-07 03:00:00,3,4,7,10,13.5,12.9,96.0,0.0,0.0,90.0,3.6,5.0,1024.5,,0,5,2,0,0,0,0,0,0,1,4,0,0,0,0,0,18,0,0,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,4,2,0,0,0,1,1,0,1,2,2,0,7,0,1,17,3,0,3,0,2,16,2,0,0,0,0,2,0
2022-10-07 04:00:00,4,4,7,10,13.0,12.4,96.0,0.0,0.0,70.0,1.8,5.5,1024.3,,2,12,1,0,0,0,0,0,2,0,4,0,0,0,1,2,27,4,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,8,2,0,26,1,2,22,1,0,3,0,4,19,5,0,5,0,0,6,2
2022-10-07 05:00:00,5,4,7,10,13.1,12.5,96.0,0.0,0.0,50.0,3.6,7.4,1024.1,,3,25,4,0,0,0,2,4,0,0,3,3,1,4,1,0,41,8,0,13,0,1,2,0,5,6,2,0,0,0,1,1,1,0,9,3,0,5,0,0,3,1,0,16,5,2,57,2,1,64,10,0,5,0,6,54,14,0,12,0,0,6,2
2022-10-07 06:00:00,6,4,7,10,12.3,11.8,97.0,0.0,0.0,0.0,0.0,4.0,1024.1,,7,134,35,1,0,1,2,2,0,2,8,2,0,2,0,3,102,14,4,36,6,1,7,1,1,13,5,0,5,2,0,1,0,0,20,3,0,20,0,3,8,4,4,60,6,8,212,3,9,255,21,0,8,0,14,210,52,2,8,1,2,33,0
2022-10-07 07:00:00,7,4,7,10,13.9,13.7,99.0,0.0,0.0,0.0,0.0,11.1,1023.9,,22,337,54,3,9,5,93,41,2,28,157,2,16,37,5,6,343,14,14,119,25,6,107,3,19,121,6,17,55,2,8,1,0,0,56,4,4,118,0,34,94,9,15,322,8,12,373,6,90,612,22,1,85,3,48,455,82,26,133,6,18,178,1
2022-10-07 08:00:00,8,4,7,10,16.3,14.5,89.0,0.0,0.0,110.0,7.6,13.0,1024.0,,45,345,54,16,32,10,169,84,2,24,150,3,28,69,8,17,387,9,50,175,14,5,104,2,28,158,14,3,43,2,16,2,2,0,101,5,4,186,0,64,166,14,14,365,11,18,356,3,45,744,27,4,96,0,60,626,108,48,173,16,29,274,7
2022-10-07 09:00:00,9,4,7,10,18.7,15.4,81.0,0.0,0.0,100.0,5.4,13.0,1024.0,,17,284,52,16,30,10,166,64,9,19,76,11,16,48,8,13,368,6,46,93,16,12,128,2,19,93,6,19,52,6,2,4,0,0,61,5,1,71,0,23,68,3,13,171,9,7,395,7,24,597,22,5,97,2,52,498,100,31,190,9,20,159,4
2022-10-07 10:00:00,10,4,7,10,21.0,14.4,66.0,0.0,0.0,120.0,11.2,11.1,1023.6,,9,220,31,6,15,4,71,25,4,8,43,14,7,30,8,8,319,15,8,71,15,3,46,1,15,62,13,4,19,2,6,5,0,4,67,4,0,67,0,13,41,9,13,150,8,2,305,3,24,459,28,2,81,4,12,272,66,9,50,7,12,108,3
2022-10-07 11:00:00,11,4,7,10,22.2,14.8,63.0,0.0,0.0,120.0,13.0,13.0,1023.4,,14,154,21,1,8,17,29,11,0,5,34,4,2,10,8,14,373,9,12,69,23,9,56,1,7,58,8,12,35,1,3,10,3,5,73,4,1,61,0,13,36,4,5,132,12,9,292,7,15,402,18,1,88,0,31,381,85,7,29,7,9,105,5
2022-10-07 12:00:00,12,4,7,10,22.8,15.2,62.0,0.0,0.0,110.0,7.6,24.0,1022.4,,9,267,22,5,22,5,33,15,1,11,76,8,2,23,4,16,529,7,24,93,11,3,52,1,17,71,10,4,30,6,3,9,1,5,97,0,5,96,1,18,69,7,25,279,11,4,290,2,27,458,16,7,187,0,35,494,85,5,45,5,29,163,2
2022-10-07 13:00:00,13,4,7,10,23.8,15.1,58.0,0.0,0.0,100.0,9.4,14.8,1021.5,,23,267,26,6,15,2,71,52,0,21,135,6,8,37,3,11,379,5,16,88,6,10,68,0,19,105,10,9,43,1,10,7,3,0,99,0,5,81,1,17,62,3,15,202,10,7,321,1,29,527,18,4,115,0,39,493,62,19,145,8,22,156,0
2022-10-07 14:00:00,14,4,7,10,24.5,14.6,54.0,0.0,0.0,110.0,5.4,14.8,1020.8,,14,182,28,5,7,6,26,15,2,13,64,9,6,16,7,11,447,8,17,101,14,6,58,0,11,70,9,9,27,4,1,10,2,0,82,0,2,48,0,9,34,4,10,129,10,2,277,3,30,395,14,6,97,3,45,382,65,9,39,6,11,105,2
2022-10-07 15:00:00,15,4,7,10,24.8,14.6,53.0,0.0,0.0,90.0,5.4,13.0,1020.3,,12,181,28,0,4,5,18,11,0,12,73,8,4,6,5,10,459,5,11,82,9,2,31,0,11,64,7,3,11,3,3,9,2,8,98,4,3,63,2,16,47,7,14,243,12,7,279,3,19,427,14,8,128,1,37,457,46,1,26,4,14,102,1
2022-10-07 16:00:00,16,4,7,10,24.8,14.0,51.0,0.0,0.0,350.0,1.8,16.7,1020.1,,13,191,26,0,4,0,23,12,0,15,131,13,3,8,2,13,415,5,12,103,12,3,53,0,18,66,10,6,28,1,10,11,1,6,294,6,3,90,0,22,66,3,11,292,10,9,243,5,32,450,16,9,250,1,62,548,50,6,22,1,16,149,0
2022-10-07 17:00:00,17,4,7,10,23.1,14.7,59.0,0.0,0.0,10.0,9.4,14.8,1020.1,,35,211,12,1,4,0,40,9,0,15,129,11,0,13,2,8,425,4,22,139,12,0,39,0,20,81,10,3,14,0,8,6,0,0,233,4,7,103,0,21,91,7,31,413,8,10,246,4,41,467,17,10,326,2,57,551,49,10,18,1,26,157,2
2022-10-07 18:00:00,18,4,7,10,21.7,14.8,65.0,0.0,0.0,310.0,7.6,18.0,1020.6,,25,214,11,1,3,2,28,5,1,10,82,4,1,9,1,12,438,1,18,140,6,1,31,1,19,83,13,4,18,0,9,16,1,7,166,1,3,82,0,15,75,3,21,264,10,16,260,1,33,473,18,5,185,1,58,566,60,6,19,1,20,145,1
2022-10-07 19:00:00,19,4,7,10,20.0,15.4,75.0,0.0,0.0,360.0,14.8,16.7,1021.2,,24,206,12,2,0,0,11,5,1,10,68,2,5,4,0,10,442,2,15,114,5,1,32,1,14,71,12,2,13,0,8,8,0,8,159,1,6,76,0,16,51,2,14,149,8,7,280,3,23,500,11,3,107,1,45,553,32,0,10,0,20,110,0
2022-10-07 20:00:00,20,4,7,10,18.9,15.0,78.0,0.0,0.0,360.0,11.2,14.8,1021.4,,15,132,6,1,1,0,6,0,0,13,60,3,1,6,2,7,264,3,9,74,2,0,19,0,13,55,8,0,6,0,2,10,1,1,67,3,1,36,0,1,24,4,5,94,4,10,226,3,22,380,9,4,73,1,44,399,33,2,1,1,12,74,1
2022-10-07 21:00:00,21,4,7,10,18.5,15.0,80.0,0.0,0.0,10.0,11.2,18.0,1021.4,,8,103,1,0,0,0,4,1,0,9,43,0,2,2,0,5,204,0,8,41,3,0,9,0,6,29,5,0,0,0,3,9,0,1,57,0,3,29,0,1,16,2,3,50,2,4,130,1,15,203,6,2,52,0,20,220,15,1,1,0,7,72,1
2022-10-07 22:00:00,22,4,7,10,17.9,14.6,81.0,0.0,0.0,360.0,9.4,11.1,1021.5,,2,65,8,0,0,0,7,0,0,6,25,0,0,2,1,4,158,1,5,35,2,1,10,0,7,32,2,0,0,0,0,3,1,3,48,3,2,19,0,0,15,0,5,39,2,5,105,0,6,154,5,1,46,0,18,180,15,1,1,0,8,66,0
2022-10-07 23:00:00,23,4,7,10,16.8,14.3,85.0,0.0,0.0,350.0,9.4,9.3,1021.5,,4,55,0,0,1,0,2,0,0,2,21,0,0,0,0,2,113,0,2,32,1,1,7,0,7,19,2,0,1,0,0,2,0,2,19,0,0,27,0,0,12,0,2,34,2,5,81,0,6,135,2,2,38,0,13,162,8,1,0,0,5,34,0
2022-10-08 00:00:00,0,5,8,10,16.1,13.8,86.0,0.0,0.0,360.0,9.4,11.0,1021.2,,2,33,1,0,0,0,0,0,0,1,13,1,0,1,0,6,79,0,3,23,0,0,4,0,1,16,3,0,0,0,0,3,0,1,21,1,0,10,0,0,5,0,0,21,2,1,52,0,1,94,2,0,29,0,5,122,7,0,3,0,2,40,0
2022-10-08 01:00:00,1,5,8,10,16.4,13.3,82.0,0.0,0.0,340.0,5.4,9.3,1021.1,,2,24,1,0,0,0,1,0,0,2,17,0,0,0,0,3,74,4,0,18,0,0,6,0,2,10,1,0,0,0,1,3,0,0,5,0,1,5,0,1,3,0,0,12,2,1,34,2,4,58,2,2,29,0,5,69,4,1,0,0,3,17,0
2022-10-08 02:00:00,2,5,8,10,16.2,13.1,82.0,0.0,0.0,350.0,11.2,13.0,1021.0,,2,16,1,0,0,0,4,0,0,5,13,0,0,0,0,4,61,0,2,3,0,0,5,0,2,7,0,0,0,0,0,3,0,0,3,2,0,4,0,0,2,1,1,7,2,0,20,0,4,38,1,0,15,0,9,37,4,1,0,0,4,16,0
2022-10-08 03:00:00,3,5,8,10,15.5,13.2,86.0,0.0,0.0,340.0,7.6,17.0,1021.1,,1,15,0,0,0,0,1,0,0,2,3,1,0,0,0,3,31,0,0,4,0,0,2,0,1,3,0,0,1,0,0,1,0,0,11,0,1,3,0,0,3,0,1,8,1,1,10,0,1,27,2,0,12,0,4,35,2,0,0,0,3,6,0
2022-10-08 04:00:00,4,5,8,10,15.2,12.9,86.0,0.0,0.0,350.0,11.2,11.1,1021.3,,1,14,1,0,0,0,0,0,0,0,4,1,0,1,0,0,23,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,2,0,2,0,0,2,0,1,5,2,1,22,1,2,20,4,0,14,0,4,15,3,0,0,0,1,5,0
2022-10-08 05:00:00,5,5,8,10,15.5,12.8,84.0,0.0,0.0,10.0,9.4,18.5,1021.7,,0,18,0,0,0,0,1,0,0,1,3,3,0,0,0,4,32,5,1,5,0,0,1,0,0,4,1,0,0,0,1,0,0,1,7,2,0,3,0,1,1,0,0,7,4,1,29,1,2,29,6,1,6,0,0,26,8,0,0,0,0,5,1
2022-10-08 06:00:00,6,5,8,10,15.7,12.5,81.0,0.0,0.0,360.0,14.8,21.0,1021.9,,3,35,0,0,0,0,0,0,0,3,4,1,0,1,0,0,55,2,0,10,2,0,1,0,0,5,4,0,0,0,0,3,0,0,13,2,0,10,0,0,6,0,1,17,5,0,119,1,3,87,4,1,8,0,3,94,9,0,0,0,1,12,1
2022-10-08 07:00:00,7,5,8,10,15.9,11.5,75.0,0.0,0.0,360.0,16.6,20.4,1022.3,,1,50,5,0,0,0,2,0,0,1,10,3,0,2,0,4,160,1,2,26,1,2,9,0,7,18,5,0,12,0,0,1,0,1,16,1,2,6,0,0,2,1,1,27,5,2,101,3,4,75,10,0,17,1,8,75,24,0,3,2,1,14,1
2022-10-08 08:00:00,8,5,8,10,16.7,10.6,67.0,0.0,0.0,30.0,13.0,22.2,1023.0,,2,72,5,0,0,1,8,6,0,4,16,2,1,7,1,2,179,2,4,54,8,0,9,1,3,15,4,1,7,1,0,1,0,0,37,3,0,21,0,5,14,2,6,52,4,4,132,1,12,146,10,2,20,0,11,150,32,0,3,0,1,26,1
2022-10-08 09:00:00,9,5,8,10,18.2,9.6,57.0,0.0,0.0,30.0,18.4,26.0,1023.3,,11,95,12,0,0,0,9,3,0,5,40,2,4,3,0,7,297,4,5,93,6,0,25,0,3,26,4,1,12,0,1,0,0,2,86,3,1,39,0,5,29,3,3,85,6,3,166,0,8,221,13,2,39,0,27,218,32,1,2,1,2,67,0
2022-10-08 10:00:00,10,5,8,10,19.7,10.1,54.0,0.0,0.0,40.0,16.6,24.1,1023.4,,6,114,12,2,0,0,5,2,0,4,36,2,0,1,2,3,331,0,6,89,6,1,18,0,10,44,4,4,6,2,2,1,0,1,55,4,3,33,0,5,25,4,7,95,6,6,182,0,7,306,8,1,49,0,25,303,29,1,4,0,7,71,0
2022-10-08 11:00:00,11,5,8,10,20.8,10.6,52.0,0.0,0.0,10.0,16.6,25.9,1023.3,,7,138,14,0,0,0,7,5,0,7,40,1,0,4,1,3,315,2,15,89,3,3,22,0,6,44,7,1,17,0,3,0,1,1,68,3,5,40,0,1,28,3,3,115,8,5,187,0,12,378,12,0,53,0,32,391,43,3,5,0,9,85,1
2022-10-08 12:00:00,12,5,8,10,21.7,10.2,48.0,0.0,0.0,20.0,16.6,30.0,1022.6,,11,144,20,0,0,0,9,2,0,6,50,2,0,0,0,1,240,1,11,76,8,3,20,1,6,46,3,1,18,0,2,1,1,1,90,2,3,59,0,16,46,1,8,109,6,4,239,0,13,432,9,11,82,0,30,464,29,1,5,1,11,92,0
2022-10-08 13:00:00,13,5,8,10,21.7,10.2,48.0,0.0,0.0,20.0,16.6,27.8,1022.2,,4,148,9,0,0,0,10,3,1,8,54,2,0,3,2,4,283,3,9,76,5,0,21,0,8,39,10,1,7,2,2,4,0,2,88,3,8,28,0,8,26,2,7,99,7,6,216,2,11,322,7,4,61,0,29,335,28,3,12,0,9,69,2
2022-10-08 14:00:00,14,5,8,10,22.0,7.4,39.0,0.0,0.0,50.0,11.2,27.8,1021.6,,4,140,15,0,1,1,3,3,0,12,52,0,2,2,1,3,349,4,11,70,5,1,17,0,9,43,6,1,13,0,1,3,0,4,60,5,4,49,0,9,40,1,10,98,5,3,226,0,18,346,12,2,75,0,29,332,32,3,8,1,11,73,0
2022-10-08 15:00:00,15,5,8,10,22.7,5.6,33.0,0.0,0.0,50.0,13.0,26.0,1021.1,,17,137,10,0,0,0,9,3,0,4,42,1,1,4,0,11,272,0,10,71,4,1,19,1,15,37,7,2,15,0,1,3,0,4,61,4,2,33,0,7,26,1,5,96,7,6,222,1,9,332,9,5,59,0,27,345,33,0,6,2,9,72,1
2022-10-08 16:00:00,16,5,8,10,22.3,6.5,36.0,0.0,0.0,40.0,13.0,18.5,1020.5,,14,122,15,2,3,0,10,1,0,6,29,2,1,0,1,4,289,2,8,66,5,0,25,0,8,40,9,0,11,0,2,3,0,4,72,5,3,31,0,0,0,0,4,98,7,6,250,1,4,314,9,4,57,0,21,339,26,0,2,0,7,75,1
2022-10-08 17:00:00,17,5,8,10,21.5,7.4,40.0,0.0,0.0,30.0,13.0,16.7,1020.5,,7,168,16,0,0,1,5,2,1,6,43,2,4,6,0,3,255,1,9,99,5,0,20,0,10,43,8,0,9,0,4,3,0,2,71,2,2,39,0,0,0,0,5,113,7,10,256,0,11,345,10,2,66,0,26,419,18,7,5,0,11,80,1
2022-10-08 18:00:00,18,5,8,10,19.4,8.1,48.0,0.0,0.0,20.0,11.2,18.0,1020.9,,10,171,12,0,1,0,12,6,0,5,35,1,2,2,1,5,327,1,8,76,5,1,11,0,5,43,9,2,9,0,5,4,0,3,68,2,1,53,0,0,0,0,7,96,6,8,399,0,16,459,16,1,87,0,34,512,36,2,2,0,13,81,1
2022-10-08 19:00:00,19,5,8,10,18.5,8.5,52.0,0.0,0.0,30.0,11.2,14.8,1021.3,,9,148,13,0,0,0,2,2,0,4,38,1,1,3,1,2,326,0,11,86,7,0,24,0,13,45,7,2,6,0,5,1,1,0,69,5,2,44,0,0,0,0,5,122,7,10,377,0,16,421,8,2,59,0,33,462,37,1,1,0,11,71,1
2022-10-08 20:00:00,20,5,8,10,17.6,9.3,58.0,0.0,0.0,40.0,16.6,13.0,1021.1,,12,113,5,0,0,0,3,1,0,7,38,1,1,0,0,4,199,0,3,52,1,0,16,0,12,40,7,0,2,0,3,3,0,0,51,2,2,35,0,0,0,0,8,66,6,9,192,0,10,300,7,2,52,1,19,333,19,2,5,0,12,74,0
2022-10-08 21:00:00,21,5,8,10,16.6,9.5,63.0,0.0,0.0,40.0,9.4,21.0,1020.8,,6,77,2,0,0,0,1,0,0,3,29,2,0,1,0,4,156,2,9,36,2,1,8,0,4,26,5,0,0,0,2,6,0,0,18,2,2,17,0,0,0,0,5,29,3,4,107,0,9,152,8,3,28,0,12,163,16,0,0,0,12,54,0
2022-10-08 22:00:00,22,5,8,10,15.9,9.6,66.0,0.0,0.0,40.0,7.6,9.3,1020.7,,5,47,1,0,1,0,1,1,0,4,15,0,0,0,0,2,117,0,4,47,1,1,6,0,6,20,2,0,1,0,3,4,1,0,22,1,0,11,0,0,0,0,3,20,2,2,92,0,9,106,4,0,33,0,13,141,13,1,1,0,9,56,0
2022-10-08 23:00:00,23,5,8,10,14.9,9.7,71.0,0.0,0.0,30.0,9.4,9.3,1020.3,,4,69,2,0,0,0,2,0,0,2,18,0,0,1,0,6,110,0,2,36,2,0,10,0,4,16,2,0,0,0,0,2,0,0,24,0,1,10,0,0,0,0,1,18,2,3,80,0,4,144,1,3,33,0,11,153,12,0,2,0,3,32,0
2022-10-09 00:00:00,0,6,9,10,14.3,9.7,74.0,0.0,0.0,40.0,7.6,11.0,1019.5,,2,59,1,0,0,0,1,0,0,0,24,0,0,0,0,3,102,0,4,23,1,0,7,0,3,6,3,1,0,0,0,2,0,0,16,0,0,1,0,0,0,0,1,21,2,1,79,1,2,108,1,1,17,0,6,131,6,2,1,0,2,25,0
2022-10-09 01:00:00,1,6,9,10,13.9,9.5,75.0,0.0,0.0,40.0,7.6,9.3,1019.1,,3,28,1,0,2,1,1,0,0,3,13,0,0,0,0,1,74,6,1,10,0,1,3,0,6,6,2,0,1,0,1,3,0,0,11,0,0,5,0,0,0,0,2,11,1,1,48,2,5,79,1,1,10,0,8,98,3,1,0,0,2,20,0
