Datetime,Hour,DayOfWeek,DayOfMonth,Month,temperature(degC),point_de_rosee(degC),humidite(%),precipitations(mm),neige(mm),vent_direction(deg),vent_moyen(km/h),rafale_vent_max(km/h),pression(hPa),ensoleillement(h),2R-P01,VL-P01,PL-P01,2R-P10,VL-P10,PL-P10,2R-P12,VL-P12,PL-P12,2R-P13,VL-P13,PL-P13,2R-P14,VL-P14,PL-P14,2R-P17,VL-P17,PL-P17,2R-P18,VL-P18,PL-P18,2R-P19,VL-P19,PL-P19,2R-P02,VL-P02,PL-P02,2R-P20,VL-P20,PL-P20,2R-P21,VL-P21,PL-P21,2R-P23,VL-P23,PL-P23,2R-P24,VL-P24,PL-P24,2R-P25,VL-P25,PL-P25,2R-P26,VL-P26,PL-P26,2R-P03,VL-P03,PL-P03,2R-P04,VL-P04,PL-P04,2R-P05,VL-P05,PL-P05,2R-P06,VL-P06,PL-P06,2R-P08,VL-P08,PL-P08,2R-P09,VL-P09,PL-P09
2022-10-06 01:00:00,1,3,6,10,17.5,15.8,90.0,0.0,0.0,0.0,0.0,11.1,1029.2,,0,13,0,0,0,0,1,0,0,2,9,0,0,0,0,0,22,2,2,2,0,0,1,0,0,2,0,0,0,0,0,8,1,0,3,2,0,5,0,0,2,0,1,8,0,3,42,0,0,19,0,0,7,0,1,8,2,0,0,0,0,3,0
2022-10-06 02:00:00,2,3,6,10,17.5,16.0,91.0,0.0,0.0,200.0,3.6,11.1,1029.0,,0,8,0,0,0,0,0,1,0,0,4,0,0,3,0,0,18,0,1,0,0,1,3,0,2,2,0,1,1,0,0,6,0,0,7,2,0,3,0,0,2,0,0,10,0,0,25,0,0,12,0,1,15,0,0,6,0,0,0,0,1,1,0
2022-10-06 03:00:00,3,3,6,10,17.3,16.0,92.0,0.0,0.0,360.0,14.8,24.0,1029.1,,0,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,18,3,0,0,0,0,1,0,1,2,0,0,1,0,0,4,0,0,2,2,0,3,0,0,0,0,1,3,0,1,22,2,0,11,0,0,3,0,0,8,0,0,0,0,1,0,0
2022-10-06 04:00:00,4,3,6,10,16.8,15.8,94.0,0.0,0.0,10.0,16.6,25.9,1029.2,,2,12,0,0,0,0,0,0,0,0,3,1,0,0,0,1,31,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,27,2,0,17,2,0,10,0,1,6,2,0,0,0,0,1,1
2022-10-06 05:00:00,5,3,6,10,16.4,15.4,94.0,0.0,0.0,10.0,11.2,24.1,1029.6,,0,14,2,0,0,0,1,2,1,1,4,1,0,0,0,1,80,2,0,0,0,0,2,0,0,1,2,0,0,0,2,2,2,0,6,1,1,3,0,0,4,2,0,7,0,0,45,4,0,29,7,0,8,0,2,21,12,0,0,0,2,6,0
2022-10-06 06:00:00,6,3,6,10,15.4,13.9,91.0,0.0,0.0,20.0,14.8,24.0,1030.0,,0,48,10,0,0,0,0,0,0,2,30,3,0,0,1,2,302,10,5,0,0,0,5,0,2,13,9,0,0,0,2,16,11,0,20,2,1,11,0,0,10,5,2,20,1,4,114,6,0,105,14,0,48,0,5,80,34,1,0,1,0,16,0
2022-10-06 07:00:00,7,3,6,10,15.3,13.8,91.0,0.0,0.0,20.0,14.8,22.2,1030.4,,4,170,22,0,4,0,5,3,0,6,95,12,0,2,2,9,547,8,12,5,2,1,25,2,7,27,11,0,10,2,6,88,17,8,112,0,3,103,1,16,78,9,7,179,1,7,272,9,13,377,12,6,235,4,23,400,68,2,6,4,1,86,0
2022-10-06 08:00:00,8,3,6,10,15.2,13.7,91.0,0.0,0.0,30.0,16.6,20.4,1030.8,,23,182,29,0,6,5,10,2,0,16,126,8,1,6,5,13,660,12,13,6,2,1,24,0,4,55,16,0,10,1,12,114,14,10,141,1,6,173,0,36,132,24,35,207,3,23,278,15,4,550,15,6,343,0,74,555,65,5,18,6,7,137,1
2022-10-06 09:00:00,9,3,6,10,15.4,14.1,92.0,0.0,0.0,40.0,13.0,21.0,1031.0,,10,127,33,0,10,7,17,12,3,9,98,7,2,20,5,10,562,9,6,14,2,1,58,1,2,35,13,4,25,4,3,80,14,1,93,0,6,96,0,12,60,25,6,112,2,8,289,8,2,370,18,2,177,0,33,428,66,4,31,5,4,85,5
2022-10-06 10:00:00,10,3,6,10,16.3,14.7,90.0,0.0,0.0,40.0,11.2,14.8,1031.0,,8,143,34,2,8,5,16,14,5,6,54,8,0,22,16,4,466,14,5,8,4,0,46,2,3,45,13,2,13,2,4,60,12,4,66,0,4,52,1,10,72,23,7,89,0,7,326,6,0,292,16,1,95,0,22,312,76,6,43,13,3,79,4
2022-10-06 11:00:00,11,3,6,10,17.3,14.8,85.0,0.0,0.0,40.0,9.4,14.8,1030.8,,8,150,28,4,13,16,31,33,6,10,60,7,3,23,9,5,408,11,8,14,4,7,88,0,1,35,13,6,30,4,6,68,19,4,92,2,2,84,0,6,53,14,1,108,1,16,363,13,3,420,13,1,73,1,23,373,88,8,40,13,2,82,1
2022-10-06 12:00:00,12,3,6,10,18.3,15.4,83.0,0.0,0.0,40.0,9.4,17.0,1030.3,,30,240,31,8,26,8,68,67,0,15,102,7,11,30,6,10,457,4,17,26,2,2,87,0,16,68,13,5,20,3,12,97,14,11,124,1,5,100,0,23,119,20,8,148,1,21,373,3,7,522,15,4,125,0,42,419,66,25,144,8,9,168,2
2022-10-06 13:00:00,13,3,6,10,20.1,15.5,75.0,0.0,0.0,50.0,5.4,16.7,1029.6,,12,193,30,3,21,3,28,33,1,11,77,6,5,28,8,5,558,10,13,34,3,6,113,2,7,45,11,10,23,0,9,24,2,4,100,1,3,121,0,16,115,24,15,176,1,13,381,10,2,486,16,2,166,1,31,426,66,12,47,6,6,137,0
2022-10-06 14:00:00,14,3,6,10,20.3,15.3,73.0,0.0,0.0,50.0,5.4,16.7,1029.1,,14,174,32,2,8,4,12,10,3,7,54,2,6,15,13,6,436,7,15,19,3,4,76,1,5,49,14,4,11,1,8,65,7,4,75,0,4,98,1,15,98,27,13,115,0,11,379,12,4,410,18,0,99,0,30,406,74,4,38,8,8,90,1
2022-10-06 15:00:00,15,3,6,10,20.1,15.1,73.0,0.0,0.0,50.0,14.8,22.0,1028.6,,17,243,49,2,22,11,29,26,3,8,54,4,7,19,6,2,429,4,17,16,3,0,60,0,7,41,11,7,7,3,9,84,3,6,62,0,4,113,1,26,138,22,4,157,2,10,387,5,12,563,16,0,87,0,30,452,89,14,51,7,10,119,0
2022-10-06 16:00:00,16,3,6,10,19.8,15.0,74.0,0.0,0.0,20.0,13.0,20.4,1028.3,,24,504,85,11,30,6,67,54,0,17,78,3,17,45,7,3,452,4,21,20,2,10,158,1,15,78,13,19,41,2,13,105,9,2,104,1,6,194,0,38,242,29,10,177,0,18,381,7,41,570,11,3,89,0,50,596,88,22,106,9,10,191,0
2022-10-06 17:00:00,17,3,6,10,19.7,14.7,73.0,0.0,0.0,30.0,11.2,18.5,1028.0,,37,535,72,20,43,2,99,90,0,24,120,6,12,54,4,6,522,5,46,35,0,10,103,1,4,91,9,8,14,1,14,160,9,6,109,1,9,261,0,58,337,29,16,227,2,26,438,6,42,518,12,5,111,0,72,638,86,34,142,4,16,224,0
2022-10-06 18:00:00,18,3,6,10,18.8,14.7,77.0,0.0,0.0,30.0,5.4,17.0,1028.1,,38,441,41,10,22,2,115,85,1,14,117,5,14,31,1,8,535,6,32,31,2,9,121,2,9,83,13,15,33,1,11,111,3,8,68,1,10,215,0,50,247,21,19,207,1,17,428,3,30,535,8,1,119,0,62,594,54,44,130,2,17,229,1
2022-10-06 19:00:00,19,3,6,10,17.3,14.4,83.0,0.0,0.0,10.0,3.6,16.7,1028.1,,17,306,10,5,10,0,57,21,0,9,77,3,10,11,1,1,351,4,20,20,1,8,58,0,11,56,15,1,11,1,12,89,4,8,54,0,5,120,0,28,134,16,8,123,1,18,383,6,2,484,10,2,92,0,43,464,40,17,41,0,17,140,0
2022-10-06 20:00:00,20,3,6,10,16.0,14.2,89.0,0.0,0.0,40.0,7.6,14.8,1028.1,,2,151,7,0,4,0,27,9,0,11,39,1,1,7,0,1,334,2,5,11,0,8,53,0,8,38,7,10,19,2,9,61,2,5,41,0,2,76,0,4,66,6,9,88,1,15,314,3,0,327,8,0,76,0,19,324,23,5,21,0,8,93,0
2022-10-06 21:00:00,21,3,6,10,16.4,14.8,90.0,0.0,0.0,20.0,5.4,15.0,1027.7,,0,23,3,0,0,0,10,4,0,0,11,1,2,0,0,1,171,5,10,6,0,0,17,1,7,27,5,1,2,0,3,30,5,0,22,0,4,35,0,3,38,3,4,45,1,9,210,4,1,190,4,1,43,0,18,180,18,2,4,0,7,39,0
2022-10-06 22:00:00,22,3,6,10,16.8,14.3,85.0,0.0,0.0,20.0,7.6,5.5,1027.3,,1,21,0,0,0,0,7,4,1,3,20,0,2,1,0,1,125,0,5,7,0,3,9,0,4,18,3,0,0,1,1,20,2,0,18,0,3,34,0,1,28,3,7,40,0,8,184,2,0,158,1,0,39,0,9,132,9,0,4,0,3,29,0
2022-10-06 23:00:00,23,3,6,10,15.9,13.9,88.0,0.0,0.0,30.0,7.6,5.5,1026.8,,0,25,0,0,1,0,1,4,0,0,6,0,0,2,0,0,79,1,1,3,0,0,5,0,1,10,4,0,0,0,1,15,0,0,15,0,0,28,0,0,21,2,4,27,0,2,124,1,0,120,1,0,22,0,6,78,6,1,0,0,1,16,0
2022-10-07 00:00:00,0,4,7,10,15.3,13.8,91.0,0.0,0.0,30.0,5.4,9.0,1026.4,,0,19,1,0,0,0,0,0,0,0,4,0,0,1,0,0,43,0,6,5,1,0,9,0,2,4,2,1,0,1,1,11,1,0,3,0,0,14,0,2,12,1,3,14,0,4,92,0,0,67,1,0,7,0,2,31,4,0,2,0,1,8,0
2022-10-07 01:00:00,1,4,7,10,14.7,13.6,93.0,0.0,0.0,40.0,5.4,5.5,1026.1,,1,11,0,0,0,0,1,0,0,0,3,0,0,0,0,0,20,1,1,2,0,0,2,0,0,3,0,0,0,0,1,4,0,0,7,1,0,5,0,1,4,2,1,12,0,0,58,1,0,30,2,1,8,0,2,17,2,0,0,0,1,5,0
2022-10-07 02:00:00,2,4,7,10,14.2,13.2,94.0,0.0,0.0,50.0,3.6,5.5,1025.3,,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,2,0,0,2,0,0,4,0,0,0,0,1,3,0,0,2,5,1,5,0,0,7,1,0,9,0,1,28,0,2,19,2,0,9,0,0,16,2,0,0,0,2,5,0
2022-10-07 03:00:00,3,4,7,10,13.5,12.9,96.0,0.0,0.0,90.0,3.6,5.0,1024.5,,1,5,1,0,0,0,0,0,0,0,5,0,0,0,0,0,14,1,0,0,0,0,1,0,0,1,0,0,2,0,1,4,1,0,4,3,0,5,0,0,0,2,1,3,0,0,14,0,0,11,2,0,4,0,0,10,2,0,0,0,0,3,0
2022-10-07 04:00:00,4,4,7,10,13.0,12.4,96.0,0.0,0.0,70.0,1.8,5.5,1024.3,,0,8,0,0,0,0,0,1,1,0,3,0,0,0,1,0,34,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0,1,5,0,1,0,0,2,2,0,5,0,0,23,2,0,17,4,0,10,0,2,8,4,0,0,0,0,4,0
2022-10-07 05:00:00,5,4,7,10,13.1,12.5,96.0,0.0,0.0,50.0,3.6,7.4,1024.1,,1,11,7,0,0,0,0,2,1,0,4,3,0,0,1,0,67,5,0,0,0,1,5,0,2,4,2,0,0,0,1,2,2,0,7,3,0,4,0,0,7,4,0,6,0,2,44,5,0,22,5,0,12,0,2,30,12,0,0,0,0,6,0
2022-10-07 06:00:00,6,4,7,10,12.3,11.8,97.0,0.0,0.0,0.0,0.0,4.0,1024.1,,0,43,12,0,0,0,0,1,0,4,23,2,1,0,1,2,281,12,1,2,0,0,6,0,0,9,7,0,0,0,2,15,11,0,18,2,1,10,0,1,11,6,2,20,0,5,120,7,0,97,14,0,57,0,2,73,26,2,0,0,1,11,0
2022-10-07 07:00:00,7,4,7,10,13.9,13.7,99.0,0.0,0.0,0.0,0.0,11.1,1023.9,,3,133,18,0,2,2,9,3,1,8,98,10,1,3,3,6,536,18,11,3,2,2,24,0,3,42,10,1,6,2,8,78,16,5,51,5,5,96,0,27,96,11,14,177,1,6,241,6,12,370,11,6,249,6,26,368,66,2,6,4,3,85,2
2022-10-07 08:00:00,8,4,7,10,16.3,14.5,89.0,0.0,0.0,110.0,7.6,13.0,1024.0,,25,183,28,1,6,6,16,8,1,17,108,9,2,5,4,12,643,12,13,6,4,1,23,1,2,60,17,0,14,1,8,91,19,8,68,4,1,133,0,30,143,21,16,196,2,23,286,5,9,548,17,5,296,0,54,560,64,4,7,6,6,125,2
2022-10-07 09:00:00,9,4,7,10,18.7,15.4,81.0,0.0,0.0,100.0,5.4,13.0,1024.0,,12,123,30,1,4,10,12,10,3,7,52,5,0,16,13,4,496,11,5,6,9,4,61,1,6,37,12,4,28,3,14,55,26,9,60,7,2,94,0,9,75,30,12,116,0,8,302,6,1,389,15,8,202,4,32,378,68,5,32,8,3,75,2
2022-10-07 10:00:00,10,4,7,10,21.0,14.4,66.0,0.0,0.0,120.0,11.2,11.1,1023.6,,6,134,32,2,8,4,26,22,4,4,46,5,1,18,11,2,391,15,4,10,1,1,40,0,8,38,10,2,14,2,3,62,17,2,47,1,1,68,0,7,79,24,7,101,0,7,305,8,2,375,20,2,106,1,14,238,54,2,40,6,4,69,3
2022-10-07 11:00:00,11,4,7,10,22.2,14.8,63.0,0.0,0.0,120.0,13.0,13.0,1023.4,,8,143,28,3,13,15,23,24,5,6,51,7,4,24,10,7,424,6,5,8,3,4,92,0,9,43,13,15,26,3,2,63,15,0,51,2,1,93,1,6,103,20,6,86,0,8,357,7,2,496,14,2,85,0,23,448,84,9,76,12,4,101,2
2022-10-07 12:00:00,12,4,7,10,22.8,15.2,62.0,0.0,0.0,110.0,7.6,24.0,1022.4,,28,285,34,9,17,7,68,82,2,25,113,12,14,45,5,8,448,7,19,36,2,4,64,2,8,83,12,11,18,6,12,131,11,0,90,0,8,100,0,26,167,25,13,218,1,14,382,4,26,539,11,3,119,0,41,528,82,30,140,5,14,170,1
2022-10-07 13:00:00,13,4,7,10,23.8,15.1,58.0,0.0,0.0,100.0,9.4,14.8,1021.5,,23,215,27,4,19,3,21,21,0,6,74,4,1,14,4,5,513,9,18,31,2,8,97,0,3,51,12,8,29,0,5,81,13,0,84,1,2,145,0,26,171,29,17,200,1,14,403,3,5,537,12,2,154,1,36,520,70,10,56,2,7,122,0
2022-10-07 14:00:00,14,4,7,10,24.5,14.6,54.0,0.0,0.0,110.0,5.4,14.8,1020.8,,18,214,22,5,10,8,18,17,2,8,53,8,5,10,5,3,401,7,20,16,2,7,70,0,8,54,12,16,15,2,7,59,9,1,67,5,4,96,1,22,105,20,5,104,2,11,381,4,4,516,16,2,94,0,40,462,85,4,48,2,7,96,1
2022-10-07 15:00:00,15,4,7,10,24.8,14.6,53.0,0.0,0.0,90.0,5.4,13.0,1020.3,,33,430,29,4,22,8,38,33,0,14,70,3,10,15,8,0,412,4,9,20,0,10,63,0,5,59,11,7,12,3,9,65,9,0,80,4,4,131,0,25,169,21,10,157,1,16,424,3,16,574,14,3,100,0,31,585,77,11,54,9,12,130,1
2022-10-07 16:00:00,16,4,7,10,24.8,14.0,51.0,0.0,0.0,350.0,1.8,16.7,1020.1,,31,566,46,6,16,2,60,76,0,17,102,2,15,42,4,2,488,6,26,37,2,14,144,1,6,81,11,12,33,3,18,87,7,1,80,1,8,239,0,46,287,33,10,178,0,22,409,0,42,472,8,4,91,0,50,662,66,26,99,2,11,215,1
2022-10-07 17:00:00,17,4,7,10,23.1,14.7,59.0,0.0,0.0,10.0,9.4,14.8,1020.1,,42,568,30,11,21,1,113,66,0,30,142,3,16,34,2,8,454,4,37,31,0,8,112,2,10,87,12,5,11,0,14,115,4,6,106,5,10,290,0,42,344,27,12,224,3,26,458,2,44,494,10,1,128,0,66,620,59,40,137,4,28,236,1
2022-10-07 18:00:00,18,4,7,10,21.7,14.8,65.0,0.0,0.0,310.0,7.6,18.0,1020.6,,31,474,26,5,19,2,74,50,0,11,102,2,10,16,0,5,406,2,28,19,1,11,109,0,14,55,12,7,24,1,9,79,5,5,84,4,5,207,0,39,237,21,10,202,0,22,400,0,23,553,10,6,85,0,45,636,56,16,74,1,18,219,1
2022-10-07 19:00:00,19,4,7,10,20.0,15.4,75.0,0.0,0.0,360.0,14.8,16.7,1021.2,,29,273,14,5,10,0,32,14,0,12,65,3,3,6,0,4,449,4,8,12,0,2,49,0,7,57,11,4,12,1,10,93,1,8,71,3,6,107,0,30,115,13,17,111,0,24,375,2,3,501,12,2,83,0,41,544,33,10,32,0,8,151,0
2022-10-07 20:00:00,20,4,7,10,18.9,15.0,78.0,0.0,0.0,360.0,11.2,14.8,1021.4,,10,159,5,3,4,0,11,8,0,10,52,4,3,5,2,2,299,5,8,7,0,7,41,0,5,39,6,4,5,1,10,55,4,2,48,2,2,47,0,2,56,6,4,73,1,20,289,0,0,321,7,1,69,0,25,356,24,4,13,0,13,100,0
2022-10-07 21:00:00,21,4,7,10,18.5,15.0,80.0,0.0,0.0,10.0,11.2,18.0,1021.4,,6,90,5,0,0,0,2,4,0,12,37,2,2,4,0,2,174,3,7,7,0,1,9,0,6,24,5,1,0,0,7,35,2,1,40,2,8,48,0,3,44,2,2,41,0,8,245,0,0,208,3,1,60,0,18,196,10,1,6,1,5,40,0
2022-10-07 22:00:00,22,4,7,10,17.9,14.6,81.0,0.0,0.0,360.0,9.4,11.1,1021.5,,9,72,4,0,0,0,2,1,0,4,29,0,0,2,2,0,132,0,6,3,0,0,14,0,6,18,4,1,0,0,1,17,1,0,17,1,2,39,0,0,29,2,3,51,0,9,137,0,0,171,2,1,39,0,15,143,15,0,2,0,4,28,0
2022-10-07 23:00:00,23,4,7,10,16.8,14.3,85.0,0.0,0.0,350.0,9.4,9.3,1021.5,,5,61,1,0,1,0,1,1,0,0,32,0,0,1,0,1,126,0,1,6,0,0,7,0,4,17,3,0,1,0,2,17,0,0,24,3,0,18,0,1,19,2,2,44,0,5,128,0,1,134,1,0,24,0,7,111,6,1,2,0,1,33,0
2022-10-08 00:00:00,0,5,8,10,16.1,13.8,86.0,0.0,0.0,360.0,9.4,11.0,1021.2,,2,38,0,0,0,0,4,1,0,3,16,2,0,2,1,2,90,1,5,5,0,1,7,0,2,12,2,1,0,0,2,7,0,1,18,0,0,20,0,0,13,3,5,32,0,5,103,0,0,116,1,0,13,0,3,92,9,0,3,0,2,13,0
2022-10-08 01:00:00,1,5,8,10,16.4,13.3,82.0,0.0,0.0,340.0,5.4,9.3,1021.1,,2,12,0,0,0,0,3,0,0,4,21,2,1,1,0,2,55,3,2,3,0,0,3,0,2,10,1,0,0,0,2,7,0,0,14,3,0,12,0,0,15,2,0,25,0,3,70,0,0,73,2,1,16,0,2,38,7,0,0,0,3,8,0
2022-10-08 02:00:00,2,5,8,10,16.2,13.1,82.0,0.0,0.0,350.0,11.2,13.0,1021.0,,1,16,0,0,0,0,2,0,0,3,16,0,0,0,0,0,20,0,1,1,0,1,4,0,2,3,0,0,0,1,0,4,0,1,4,2,0,2,0,0,1,1,0,10,0,0,52,0,1,47,2,1,16,0,2,36,3,2,0,0,1,11,0
2022-10-08 03:00:00,3,5,8,10,15.5,13.2,86.0,0.0,0.0,340.0,7.6,17.0,1021.1,,3,10,0,0,0,0,2,0,0,0,6,0,0,0,0,1,22,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,5,0,0,4,0,0,3,2,0,7,0,4,26,0,0,27,1,0,3,0,1,14,2,0,0,0,0,3,0
2022-10-08 04:00:00,4,5,8,10,15.2,12.9,86.0,0.0,0.0,350.0,11.2,11.1,1021.3,,0,11,1,0,0,0,0,0,0,2,7,0,0,0,0,0,22,2,0,1,0,0,2,0,0,2,0,0,0,0,2,5,0,1,4,3,1,4,0,0,0,2,0,6,0,0,22,1,0,34,4,0,8,0,0,23,4,0,0,0,0,3,0
2022-10-08 05:00:00,5,5,8,10,15.5,12.8,84.0,0.0,0.0,10.0,9.4,18.5,1021.7,,3,14,1,0,0,0,5,0,0,1,6,0,0,0,0,0,36,2,0,0,0,0,3,0,2,7,2,0,0,0,1,2,0,0,3,1,0,3,0,1,1,3,0,3,0,0,38,2,0,24,4,1,7,0,1,24,12,0,0,0,2,1,0
2022-10-08 06:00:00,6,5,8,10,15.7,12.5,81.0,0.0,0.0,360.0,14.8,21.0,1021.9,,1,21,1,0,0,0,1,1,0,1,10,1,0,0,0,0,141,4,0,3,0,0,3,0,0,5,3,0,0,0,1,9,0,0,5,0,0,5,0,2,6,5,1,5,0,2,50,1,0,45,5,0,16,0,1,44,16,0,0,0,0,9,0
2022-10-08 07:00:00,7,5,8,10,15.9,11.5,75.0,0.0,0.0,360.0,16.6,20.4,1022.3,,1,47,3,0,0,0,0,1,0,1,3,2,0,1,0,2,117,1,3,3,0,0,3,0,0,10,7,0,0,0,1,17,1,0,15,1,0,12,0,3,11,4,3,16,0,4,154,1,1,82,7,1,10,1,6,80,19,0,1,0,0,9,0
2022-10-08 08:00:00,8,5,8,10,16.7,10.6,67.0,0.0,0.0,30.0,13.0,22.2,1023.0,,6,62,8,0,1,1,0,6,0,2,18,2,0,0,1,2,196,2,3,7,0,0,10,0,2,19,7,0,2,1,2,21,1,0,18,5,0,24,0,7,35,7,2,30,0,7,212,1,0,146,7,1,31,0,8,160,22,0,2,0,0,25,0
2022-10-08 09:00:00,9,5,8,10,18.2,9.6,57.0,0.0,0.0,30.0,18.4,26.0,1023.3,,5,118,18,1,0,0,2,5,0,7,23,1,0,0,0,1,214,2,3,3,1,1,20,0,3,18,7,0,7,1,3,36,3,0,50,3,2,44,0,6,45,11,5,42,1,8,315,1,0,295,6,0,54,0,19,290,35,0,2,0,1,35,0
2022-10-08 10:00:00,10,5,8,10,19.7,10.1,54.0,0.0,0.0,40.0,16.6,24.1,1023.4,,7,120,5,0,0,0,2,1,0,1,34,9,0,0,1,1,302,4,8,4,0,0,21,0,5,31,9,0,8,0,1,35,1,1,43,2,1,65,0,5,70,8,4,73,0,11,352,1,0,358,5,2,68,0,15,384,35,5,1,0,4,55,1
2022-10-08 11:00:00,11,5,8,10,20.8,10.6,52.0,0.0,0.0,10.0,16.6,25.9,1023.3,,6,137,9,0,0,0,4,1,1,4,35,5,0,2,2,3,328,3,8,6,0,2,32,0,3,33,8,2,26,0,3,54,4,0,42,2,5,60,0,9,69,10,5,65,0,4,352,0,0,335,6,2,63,0,19,377,29,0,5,0,1,61,0
2022-10-08 12:00:00,12,5,8,10,21.7,10.2,48.0,0.0,0.0,20.0,16.6,30.0,1022.6,,4,133,10,0,0,0,2,2,0,3,56,1,2,0,0,0,331,3,13,12,1,1,29,2,8,44,8,1,20,1,3,56,3,4,61,4,6,52,0,13,62,6,6,82,1,6,328,1,0,379,6,0,74,0,22,414,41,0,3,1,6,68,0
2022-10-08 13:00:00,13,5,8,10,21.7,10.2,48.0,0.0,0.0,20.0,16.6,27.8,1022.2,,8,136,12,0,1,0,8,11,0,1,41,5,1,2,0,6,301,3,9,11,0,2,18,1,3,38,8,0,14,0,1,44,1,1,57,4,3,69,0,14,68,13,5,61,2,8,300,3,1,312,7,0,83,0,30,328,32,0,8,0,4,58,1
2022-10-08 14:00:00,14,5,8,10,22.0,7.4,39.0,0.0,0.0,50.0,11.2,27.8,1021.6,,13,118,5,0,0,0,4,6,0,5,49,2,0,0,2,2,276,1,4,9,0,1,25,0,3,32,9,1,6,1,3,41,0,1,46,4,3,52,0,7,61,10,2,60,0,8,329,3,0,307,7,0,95,0,33,339,25,2,3,1,3,53,0
2022-10-08 15:00:00,15,5,8,10,22.7,5.6,33.0,0.0,0.0,50.0,13.0,26.0,1021.1,,10,117,7,0,0,1,6,6,0,3,35,3,0,3,1,0,257,4,5,5,2,1,22,1,7,27,10,1,6,0,5,47,1,5,59,3,3,57,0,13,58,6,4,72,0,7,323,0,1,334,6,0,69,0,22,353,34,1,1,0,3,65,0
2022-10-08 16:00:00,16,5,8,10,22.3,6.5,36.0,0.0,0.0,40.0,13.0,18.5,1020.5,,7,93,6,1,3,0,9,2,0,4,34,1,0,3,1,1,335,2,5,11,0,0,15,0,3,31,10,0,14,0,5,41,2,2,54,4,4,47,0,0,0,0,3,59,0,6,339,0,0,275,8,0,58,0,15,336,31,1,4,0,5,66,0
2022-10-08 17:00:00,17,5,8,10,21.5,7.4,40.0,0.0,0.0,30.0,13.0,16.7,1020.5,,7,119,7,0,0,0,17,5,0,4,45,0,0,3,3,2,380,1,3,6,0,1,22,0,9,47,10,1,5,0,2,46,1,2,54,3,2,54,0,0,0,0,5,72,0,6,300,0,1,331,8,0,40,0,31,363,27,8,10,3,7,83,0
2022-10-08 18:00:00,18,5,8,10,19.4,8.1,48.0,0.0,0.0,20.0,11.2,18.0,1020.9,,7,134,10,0,2,0,14,6,0,7,59,1,2,3,1,3,410,3,9,10,0,1,32,0,6,44,10,5,4,0,5,55,4,0,57,3,2,55,0,0,0,0,5,74,0,8,358,3,3,361,9,2,60,0,33,363,30,0,9,0,13,88,1
2022-10-08 19:00:00,19,5,8,10,18.5,8.5,52.0,0.0,0.0,30.0,11.2,14.8,1021.3,,14,140,3,0,0,0,9,8,0,5,52,0,0,0,0,5,408,2,5,6,0,0,35,0,7,34,9,0,2,1,4,51,1,0,50,2,5,55,0,0,0,0,1,71,0,15,299,1,0,297,8,0,66,0,25,356,20,5,5,0,6,88,0
2022-10-08 20:00:00,20,5,8,10,17.6,9.3,58.0,0.0,0.0,40.0,16.6,13.0,1021.1,,9,82,2,0,0,0,0,2,1,5,28,2,2,1,0,1,304,3,3,9,0,4,14,0,8,32,8,1,2,0,4,36,3,1,41,2,3,38,0,0,0,0,7,48,1,12,198,0,0,230,7,0,61,0,15,237,31,1,2,0,5,62,0
2022-10-08 21:00:00,21,5,8,10,16.6,9.5,63.0,0.0,0.0,40.0,9.4,21.0,1020.8,,3,58,3,0,1,0,0,0,0,3,23,0,0,0,0,1,127,5,3,4,0,1,21,0,3,15,4,0,1,0,2,30,0,0,17,2,2,20,0,0,0,0,6,25,0,8,155,0,0,125,3,0,39,0,12,135,6,2,0,0,3,31,0
2022-10-08 22:00:00,22,5,8,10,15.9,9.6,66.0,0.0,0.0,40.0,7.6,9.3,1020.7,,3,44,4,0,1,0,0,1,0,0,16,0,0,0,0,2,92,0,7,8,0,0,15,0,6,14,6,0,0,0,1,17,1,0,20,2,2,24,0,0,0,0,3,31,0,5,136,0,2,153,1,0,22,0,11,128,11,0,1,0,3,23,0
2022-10-08 23:00:00,23,5,8,10,14.9,9.7,71.0,0.0,0.0,30.0,9.4,9.3,1020.3,,1,34,0,0,0,0,0,0,0,0,27,0,0,2,0,0,118,2,4,5,0,0,6,0,1,11,2,0,0,0,0,15,0,0,30,0,0,26,0,0,0,0,2,29,0,16,429,0,2,112,1,0,23,0,10,95,5,0,2,0,1,21,0
2022-10-09 00:00:00,0,6,9,10,14.3,9.7,74.0,0.0,0.0,40.0,7.6,11.0,1019.5,,1,32,1,0,0,0,2,1,0,4,18,0,0,0,0,0,101,1,3,3,0,0,9,0,1,8,2,1,0,0,1,15,0,0,19,3,0,10,0,0,0,0,0,22,0,5,226,0,0,98,1,0,25,0,3,100,4,0,1,0,0,15,0
2022-10-09 01:00:00,1,6,9,10,13.9,9.5,75.0,0.0,0.0,40.0,7.6,9.3,1019.1,,0,27,1,1,1,0,2,0,0,2,8,0,0,0,0,0,63,5,5,4,0,0,6,0,2,12,1,0,0,0,2,13,0,0,15,1,1,8,0,0,0,0,0,18,0,2,137,0,0,58,2,1,12,0,3,65,5,0,0,0,0,6,0
